timestamp_s,ax_mps2,ay_mps2,az_mps2,gx_rads,gy_rads,gz_rads
42.739,-0.220147536,0.10528795200000002,10.294290216,0.03787364476827695,-0.03298672286269283,0.0317649923862968
42.842,-0.301506408,0.129217032,10.212931344000001,0.05497787143782138,-0.026878070480712675,0.040317105721069016
42.946,-0.28714896,0.08614468800000001,10.260789504000002,-0.08185594191853406,0.0024434609527920616,0.05131268000863329
43.049,-0.330221304,-0.129217032,10.232074608000001,-0.14294246573833558,0.02199114857512855,0.05009094953223726
43.153,-0.330221304,-0.10528795200000002,10.260789504000002,0.0158824961931484,-0.02199114857512855,0.030543261909900768
43.256,-0.34936456800000004,-0.148360296,10.227288792000001,0.01710422666954443,-0.01710422666954443,0.026878070480712675
43.36,-0.339792936,-0.162717744,10.270361136,0.0158824961931484,-0.026878070480712675,0.03420845333908886
43.463,-0.330221304,-0.07178724,10.279932768,-0.03665191429188092,-0.028099800957108706,0.03420845333908886
43.567,-0.34936456800000004,-0.22493335200000003,10.327790928,-0.06963863715457375,-0.028099800957108706,0.03787364476827695
43.67,-0.354150384,-0.43550925600000007,10.102857576,-0.04642575810304917,-0.01832595714594046,0.04153883619746504
43.774,-0.34936456800000004,-0.32064967200000005,10.198573896,0.02076941809873252,-0.029321531433504737,0.03298672286269283
43.877,-0.330221304,-0.306292224,10.150715736,0.22968532956245377,-0.029321531433504737,0.006108652381980153
43.981,-0.124431216,0.033500712,10.24164624,0.01832595714594046,-0.0439822971502571,0.05253441048502932
44.084,-0.32064967200000005,-0.540797208,10.227288792000001,0.02076941809873252,-0.047647488579445195,-0.01832595714594046
44.188,-0.282363144,-0.153146112,10.222502976,0.15393804002589986,-0.06719517620178168,0.02076941809873252
44.291,-0.282363144,-0.009571632,10.24164624,-0.03298672286269283,-0.019547687622336492,0.04276056667386108
44.395,-0.325435488,-0.148360296,10.21771716,0.01710422666954443,-0.02199114857512855,0.029321531433504737
44.499,-0.35893620000000004,-0.138788664,10.227288792000001,0.01710422666954443,-0.028099800957108706,0.029321531433504737
44.602,-0.37329364800000003,-0.10528795200000002,10.21771716,0.0158824961931484,-0.03298672286269283,0.03787364476827695
44.706,-0.282363144,-0.134002848,10.21771716,0.01832595714594046,-0.025656340004316644,0.04276056667386108
44.809,-0.330221304,-0.114859584,10.236860424000001,0.01710422666954443,-0.026878070480712675,0.04153883619746504
44.913,-0.339792936,-0.129217032,10.227288792000001,0.0158824961931484,-0.025656340004316644,0.040317105721069016
45.016,-0.296720592,-0.162717744,10.26557532,0.01832595714594046,-0.026878070480712675,0.04276056667386108
45.12,-0.22493335200000003,1.1964540000000001,10.246432056,0.003665191429188092,-0.023212879051524585,0.040317105721069016
45.223,-0.32064967200000005,-0.081358872,10.208145528000001,0.008552113334772215,-0.029321531433504737,0.03420845333908886
45.327,-0.268005696,-0.22493335200000003,10.26557532,0.019547687622336492,-0.029321531433504737,0.035430183815484885
45.43,-0.325435488,-0.009571632,10.198573896,0.007330382858376184,-0.026878070480712675,0.04153883619746504
45.534,-0.34936456800000004,-0.253648248,10.2895044,-0.024434609527920613,-0.02199114857512855,0.039095375244672985
45.637,-0.28714896,-0.124431216,10.184216448,0.02076941809873252,-0.023212879051524585,0.035430183815484885
45.741,-0.31107804,0.05264397600000001,10.256003688000002,0.009773843811168246,-0.02199114857512855,0.0635299847725936
45.844,-0.325435488,-0.134002848,10.227288792000001,0.0158824961931484,-0.025656340004316644,0.04153883619746504
45.948,-0.392436912,-0.138788664,10.203359712000001,0.01832595714594046,-0.02076941809873252,0.03787364476827695
46.051,-0.38286528,-0.100502136,10.346934192,-0.0317649923862968,-0.024434609527920613,0.03787364476827695
46.155,-0.330221304,-0.9140908560000001,10.203359712000001,-0.47647486834115943,0.0879645943005142,0.05619960191421741
46.258,-0.062215608,-1.564961832,11.012162616000001,-1.0531316706533784,-0.24434609527920614,-0.07086036763096977
46.362,-0.129217032,-3.1012087680000002,8.963833368,-1.3695598814932428,-0.318871654339364,-0.03665191429188092
46.465,0.10528795200000002,-5.039464248,9.49984476,-1.3548990459633206,-0.10018189906447451,-0.09407324668249435
46.569,0.325435488,-6.417779256,8.317748208000001,-1.3084733576734413,-0.08918632477691024,0.013439035240356337
46.672,0.08614468800000001,-7.188295632,6.633140976,-1.0079276430267252,-0.03787364476827695,0.024434609527920613
46.776,0.205790088,-7.111722576000001,5.76690828,-1.3267992450062118,0.058643062867009474,0.17715091907742445
46.879,0.148360296,-7.743450288,5.053821696,-1.6249014987001358,0.08307767239493008,0.34819320322616126
46.983,-0.067001424,-8.882474496,4.508238672,-1.6676621526404596,0.014660765716752368,0.29565879274113194
47.086,-0.134002848,-10.614939888,3.4840740480000005,-0.8161159233259635,-0.007330382858376184,0.14905111812031574
47.19,-0.416365992,-9.892281672000001,2.598698088,-0.6914994321868608,-0.02199114857512855,0.26878070480712674
47.293,-0.86144688,-10.758514368,1.134238392,-0.4691444854827833,-0.06475171524898962,0.21258110289290932
47.397,-0.411580176,-10.691512944000001,1.780323552,0.1832595714594046,-0.010995574287564275,-0.07086036763096977
47.5,-0.804017088,-10.753728552,1.469245512,2.140471777192553,0.0012217304763960308,-0.2675589743307307
47.604,-0.28714896,-8.719756752,3.99615636,3.3756413760954027,-0.07330382858376185,-0.2736676267127109
47.708,-0.10528795200000002,-7.083007680000001,6.432136704,3.892433367610924,-0.30421088862261164,-0.1111774733520388
47.811,0.45465252,-1.785109368,9.662562504,5.700594315597417,-0.38117990863556156,-0.10018189906447451
47.915,0.8088029040000001,2.388122184,9.6912774,2.2333232933986515,0.13439035240356337,-0.040317105721069016
48.018,1.134238392,4.584811728,9.28448304,1.8606955330044472,-0.11972958668681101,-0.17837264955382048
48.122,0.818374536,6.494352312,8.016241800000001,1.6346754472310592,0.029321531433504737,-0.16982053621904827
48.225,0.5503688400000001,6.968148096000001,7.504159488,1.8362608885699416,-0.11606439525762292,-0.09651670763528643
48.329,0.282363144,8.1358872,5.518045848000001,1.595579967266631,-0.1356120828799594,0.13072516097437528
48.432,0.301506408,8.456536872,4.886318136000001,1.2510520078295355,-0.06841690667817772,0.079412480965742
48.536,0.823160352,9.16483764,3.249569064,1.1875220405102345,-0.11362093430483085,0.0879645943005142
48.639,0.483367416,9.2126958,3.0007066320000004,0.9981537817622645,0.0439822971502571,0.06841690667817772
48.743,0.411580176,8.791543992000001,1.933469664,0.8857545953871222,-0.003665191429188092,0.02199114857512855
48.846,0.330221304,9.337127016,1.086380232,0.634078152156125,-0.08307767239493008,0.08063421144213803
48.95,0.804017088,9.657776688,0.397222728,0.7513642255302664,-0.040317105721069016,0.20280725908174108
49.053,0.8088029040000001,9.844423512,-0.153146112,0.025656340004316644,0.02076941809873252,0.17348572764823636
49.157,0.8949475920000001,9.030834792,0.014357448,-1.6187928812247407,0.28099800957108706,0.460592372148011
49.26,1.2969561360000001,8.796329808,2.70398604,-3.401297733553012,0.2357939819444339,0.6316346388434554
49.364,1.50753204,7.729092840000001,5.69512104,-2.300518452147141,0.3750712562535814,0.4153883445213579
49.467,1.598462544,4.934176296,8.27946168,-2.75622391984286,0.4520402762665313,0.40317105721069013
49.571,1.2969561360000001,3.096422952,8.92554684,-1.8936822384138476,0.5656612105713621,0.20280725908174108
49.674,1.325671032,3.1347094799999997,10.859016504000001,-1.598023428219423,0.5229006264442086,-0.061086523819801536
49.778,1.086380232,2.2014753600000003,11.131808016,-0.5424483315198376,0.613308681697515,-0.1270599695451872
49.881,0.6412993440000001,2.182332096,10.509651936,-0.277332818141899,0.30909779307490326,-0.058643062867009474
49.985,0.18664682400000002,1.655892336,10.485722856,-0.37018431689470477,0.2907718533822553,-0.05131268000863329
50.088,-0.09571632,1.74682284,10.112429208000002,-0.4667010419832837,0.04153883619746504,0.10995574287564276
50.192,-0.268005696,1.344814296,10.337362559999999,0.22968532956245377,-0.12461650859239512,0.040317105721069016
50.295,-0.38765109600000003,1.445316432,10.174644816,-0.39584067435231396,0.0158824961931484,0.07696902001294993
50.399,-0.5886553680000001,-0.23929080000000003,10.375649088000001,-0.030543261909900768,-0.10506882097005864,0.07696902001294993
50.502,-0.330221304,-1.325671032,10.117215024000002,0.19792033717615698,-0.0757472895365539,-0.24678955623199822
50.606,-0.26321988,-0.234504984,10.227288792000001,0.04642575810304917,-0.05619960191421741,0.026878070480712675
50.709,-0.201004272,-0.26321988,10.179430632,0.08918632477691024,-0.024434609527920613,0.024434609527920613
50.813,-0.253648248,-0.177075192,10.184216448,0.009773843811168246,-0.029321531433504737,0.047647488579445195
50.916,-0.23929080000000003,-0.100502136,10.284718584000002,0.0158824961931484,-0.03298672286269283,0.035430183815484885
51.02,-0.248862432,-0.205790088,10.251217872,0.01710422666954443,-0.03420845333908886,0.04276056667386108
51.124,-0.157931928,-0.114859584,10.212931344000001,0.01710422666954443,-0.026878070480712675,0.0439822971502571
51.227,0.033500712,0.8375178000000001,10.313433479999999,-0.34819320322616126,0.006108652381980153,0.16859880574265224
51.331,0.47379578400000005,-1.50753204,12.993490440000002,-0.4129449010218584,-1.5882496193148399,-0.14049900478554353
51.434,1.5553902,-2.3546214720000003,13.213637976,-0.3152064454568834,-2.0647245574691695,-0.3885102914939378
51.538,3.488859864,-2.469481056,11.131808016,0.6267477343911637,-2.113593689258548,-0.5436700619962336
51.641,6.1019154,-1.229954712,8.006670168000001,0.3946189613292104,-1.871691054932134,-0.3103195584578843
51.745,6.50870976,0.34457875200000004,7.891810584,0.5021312257987686,-1.3939945259277484,-0.2272418686096617
51.848,8.269890048,0.253648248,7.6333765200000006,0.5400048880203381,-1.7373007548884483,-0.20525072003453315
51.952,8.303390760000001,0.732229848,4.85760324,0.09285151620609834,-2.0537288959151425,-0.0024434609527920616
52.055,9.298840488000002,0.8423036160000001,3.8334386160000005,0.2150245638457014,-1.6774359615450425,-0.1282817000215832
52.159,8.963833368,0.6987291360000001,0.890161776,0.7159340591680741,-1.6224580552006362,0.012217304763960306
52.262,9.327555384,-0.26321988,0.22493335200000003,0.2150245638457014,-1.3561207764397165,-0.1466076571675237
52.366,8.882474496,-0.8997334080000001,-2.287620048,0.2993239667170275,-1.1178834382622458,0.0158824961931484
52.469,9.361056096,1.9956852720000002,-2.574769008,0.19669860669976094,-0.5106833391335408,-0.01710422666954443
52.573,9.260553960000001,1.1773107360000001,-2.6992002239999997,0.024434609527920613,-0.3885102914939378,-0.10629055144645466
52.676,8.92554684,0.818374536,-2.613055536,-0.013439035240356337,-0.20158552860534507,-0.010995574287564275
52.78,8.719756752,0.995449728,-2.952848472,0.12950343049797924,0.1673770752662562,0.11728612573401895
52.883,9.030834792,1.1581674720000001,-2.340264024,0.13316862192716733,0.18448130193580065,0.08185594191853406
52.987,8.868117048,1.3543859280000001,-3.321356304,0.1551597705022959,0.34330626386728463,0.019547687622336492
53.09,9.729563928000001,1.464459696,-1.48360296,0.3530801076784529,1.1936306579856295,0.23945917337362202
53.194,9.442414968000001,1.7563944720000002,-1.143810024,0.5681046540708617,1.6187928812247407,0.024434609527920613
53.297,9.466344048,1.0002355440000001,2.857132152,0.1551597705022959,2.355496480664595,0.09773843811168245
53.401,9.389770992,2.804488176,6.31727712,0.01710422666954443,2.426356795935687,0.519235452468313
53.504,6.791072904,1.45967388,6.489566496,0.30298917559950816,2.079385253372752,-0.1356120828799594
53.608,4.632669888000001,1.2395263440000002,7.25051124,-0.1759291886010284,1.9669860146377318,-0.1637118838370681
53.711,3.1490669280000003,0.990663912,9.002119896,-0.45814892864851153,1.7568484948706622,-0.0012217304763960308
53.815,1.450102248,0.09093050400000001,9.830066064,-0.3616322035599326,1.6652187091409598,0.1282817000215832
53.918,-0.004785816,-0.5599404720000001,10.983447720000001,-0.2541199390903744,1.3280209580293152,0.23823744289722598
54.022,-0.7465872960000001,-0.8088029040000001,11.117450568,-0.004886921905584123,0.9676105198523638,0.1111774733520388
54.125,-0.918876672,-0.50251068,11.50988748,-0.33841932450840795,0.39584067435231396,0.14416419621473162
54.229,-1.186882368,-0.5982270000000001,10.504866119999999,-0.14416419621473162,-0.01832595714594046,0.0439822971502571
54.333,-1.110309312,-0.469009968,10.083714312000001,0.377514699753081,-0.4373794930964865,-0.06719517620178168
54.436,-0.76573056,-0.315863856,9.590775264000001,0.3127630019573839,-0.3176499413162605,-0.1392772743091475
54.54,-0.201004272,0.21057590400000004,9.652990872,0.2516764781375823,-0.44104470197896706,0.048869219055841226
54.643,0.028714896,-0.043072344000000005,10.222502976,0.158824961931484,-0.2528982086139784,0.05131268000863329
54.747,0.325435488,0.076573056,10.088500128000002,0.10995574287564276,-0.2223549467040776,-0.007330382858376184
54.85,0.402008544,0.416365992,10.485722856,0.0024434609527920616,0.048869219055841226,0.008552113334772215
54.954,0.339792936,0.35893620000000004,10.208145528000001,0.12095131716320703,0.008552113334772215,-0.040317105721069016
55.057,0.272791512,0.18664682400000002,10.351720008000001,-0.009773843811168246,-0.009773843811168246,0.08185594191853406
55.161,0.268005696,0.153146112,10.394792352,-0.029321531433504737,-0.040317105721069016,0.012217304763960306
55.264,0.291934776,0.076573056,10.318219296,0.013439035240356337,-0.048869219055841226,0.039095375244672985
55.368,0.296720592,0.16750356000000002,10.222502976,0.06597344572538566,-0.0012217304763960308,0.014660765716752368
55.471,0.24407661600000002,-0.009571632,10.332576744,-0.03420845333908886,-0.030543261909900768,0.048869219055841226
55.575,0.330221304,0.282363144,10.251217872,0.029321531433504737,-0.026878070480712675,0.0439822971502571
55.678,0.22493335200000003,-0.033500712,10.299076032,0.008552113334772215,-0.03420845333908886,0.008552113334772215
55.782,0.153146112,-0.004785816,10.160287368,0.024434609527920613,-0.01710422666954443,-0.004886921905584123
55.885,0.301506408,0.205790088,10.246432056,-0.007330382858376184,-0.007330382858376184,0.04276056667386108
55.989,0.21057590400000004,0.014357448,10.246432056,-0.014660765716752368,-0.0317649923862968,0.019547687622336492
56.092,0.22493335200000003,0.009571632,10.2895044,0.014660765716752368,-0.012217304763960306,0.039095375244672985
56.196,0.24407661600000002,0.124431216,10.19378808,0.029321531433504737,-0.003665191429188092,0.029321531433504737
56.299,0.268005696,0.114859584,10.208145528000001,0.04153883619746504,-0.035430183815484885,0.03298672286269283
56.403,0.268005696,0.11964540000000001,10.179430632,0.013439035240356337,-0.019547687622336492,0.03787364476827695
56.506,0.272791512,0.153146112,10.284718584000002,0.026878070480712675,-0.028099800957108706,0.028099800957108706
56.61,0.21057590400000004,0.09093050400000001,10.222502976,0.03298672286269283,-0.023212879051524585,0.02076941809873252
56.713,0.229719168,0.09093050400000001,10.236860424000001,-0.006108652381980153,-0.028099800957108706,0.03665191429188092
56.817,0.19143264,0.062215608,10.26557532,0.02076941809873252,-0.026878070480712675,0.026878070480712675
56.92,0.21057590400000004,0.110073768,10.222502976,0.03787364476827695,-0.040317105721069016,0.024434609527920613
57.024,0.21057590400000004,0.076573056,10.19378808,0.019547687622336492,-0.023212879051524585,0.03787364476827695
57.127,0.248862432,0.24407661600000002,10.232074608000001,0.0012217304763960308,-0.019547687622336492,0.0635299847725936
57.231,0.17228937600000002,0.004785816,10.24164624,0.009773843811168246,-0.04642575810304917,0.039095375244672985
57.334,0.220147536,0.04785816,10.222502976,0.030543261909900768,-0.04520402762665313,0.007330382858376184
57.438,0.22493335200000003,0.07178724,10.251217872,0.0317649923862968,-0.0317649923862968,0.035430183815484885
57.541,0.26321988,0.177075192,10.21771716,0.04520402762665313,-0.03298672286269283,0.039095375244672985
57.645,0.248862432,0.134002848,10.270361136,0.0158824961931484,-0.03787364476827695,0.026878070480712675
57.749,0.229719168,0.081358872,10.227288792000001,0.023212879051524585,-0.05009094953223726,0.029321531433504737
57.852,0.196218456,0.02392908,10.275146952,0.01710422666954443,-0.0317649923862968,0.03787364476827695
57.956,0.220147536,0.062215608,10.308647664,0.004886921905584123,-0.024434609527920613,0.03787364476827695
58.059,0.23929080000000003,0.157931928,10.260789504000002,0.01710422666954443,-0.028099800957108706,0.03787364476827695
58.163,0.26321988,0.14357448,10.150715736,0.035430183815484885,-0.012217304763960306,0.047647488579445195
58.266,0.330221304,0.397222728,10.007141256,0.029321531433504737,0.029321531433504737,0.079412480965742
58.37,0.21057590400000004,0.124431216,10.394792352,-0.11239920382843482,0.09896016858807849,0.09651670763528643
58.473,0.17228937600000002,0.11964540000000001,9.466344048,-0.5766568023122189,0.18081611050661253,0.08185594191853406
58.577,-0.04785816,-0.201004272,10.054999416,-0.33841932450840795,0.03665191429188092,-0.10140362954087054
58.68,-0.081358872,-0.253648248,11.2466676,-0.40805796166298175,0.39217546546983334,-0.09040805525330627
58.784,0.397222728,0.995449728,11.835322968,0.4043927876870862,-0.8576547769767211,-0.4520402762665313
58.887,1.287384504,1.751608656,11.088735672,0.36896258641830876,0.07819075048934597,-0.06963863715457375
58.991,0.248862432,0.818374536,10.902088848,0.5644394800949663,-0.079412480965742,0.11972958668681101
59.094,-0.067001424,1.162953288,10.160287368,-0.36285396894291366,-0.08552113334772216,0.061086523819801536
59.198,-0.469009968,-0.057429792,10.212931344000001,-1.0800097585873836,0.16615534478986016,0.2431243648028101
59.301,-0.440295072,-0.44986670400000006,10.203359712000001,0.4874704600820162,-0.0757472895365539,-0.0158824961931484
59.405,-0.268005696,-0.201004272,10.332576744,0.4153883445213579,-0.18570303241219668,-0.07452555906015787
59.508,-0.08614468800000001,-0.114859584,10.246432056,-0.079412480965742,-0.06230825429619756,0.03420845333908886
59.612,-0.014357448,-1.0002355440000001,10.0502136,-0.17226399717184032,-0.023212879051524585,0.008552113334772215
59.715,0.157931928,0.205790088,10.131572472,0.20280725908174108,-0.08552113334772216,-0.01710422666954443
59.819,0.04785816,0.004785816,10.308647664,0.26145032194875056,-0.15393804002589986,-0.02199114857512855
59.922,-0.033500712,-0.038286528,10.308647664,0.019547687622336492,0.003665191429188092,0.04520402762665313
60.026,-0.009571632,0.07178724,10.390006536,-0.004886921905584123,-0.008552113334772215,0.2150245638457014
60.129,-0.196218456,-0.425937624,10.2895044,-0.02076941809873252,-0.012217304763960306,0.040317105721069016
60.233,-0.32064967200000005,-1.153381656,9.8109228,-0.47036625086576433,-0.029321531433504737,0.11239920382843482
60.336,0.0,-1.38788664,10.117215024000002,-0.8319984195191118,-0.01710422666954443,0.09285151620609834
60.44,-0.02392908,-0.081358872,10.878159768,0.1392772743091475,-0.040317105721069016,0.29321529688175485
60.543,-0.24407661600000002,-1.02895044,9.920996568000001,0.28099800957108706,-0.026878070480712675,-0.1282817000215832
60.647,0.062215608,-0.832731984,10.21771716,0.19914206765255302,-0.34819320322616126,-0.05009094953223726
60.75,0.33500712000000005,-0.5886553680000001,10.0502136,0.1832595714594046,-0.10018189906447451,-0.01710422666954443
60.854,0.28714896,-0.531225576,10.299076032,0.11484266478122689,-0.0012217304763960308,0.05253441048502932
60.958,0.22493335200000003,-0.38765109600000003,10.2895044,0.013439035240356337,0.007330382858376184,0.059864793343405505
61.061,0.18186100800000002,-0.6412993440000001,10.112429208000002,-0.06841690667817772,-0.02199114857512855,0.05742133239061344
61.165,0.301506408,-0.36372201600000004,10.284718584000002,0.058643062867009474,-0.0439822971502571,0.030543261909900768
61.268,0.268005696,-0.392436912,10.14592992,0.05253441048502932,-0.01832595714594046,0.035430183815484885
61.372,0.23929080000000003,-0.655656792,10.150715736,-0.0158824961931484,-0.03787364476827695,0.05253441048502932
61.475,0.277577328,-0.325435488,10.279932768,-0.0024434609527920616,-0.019547687622336492,0.06841690667817772
61.579,0.268005696,-0.40679436,10.198573896,0.003665191429188092,-0.019547687622336492,0.048869219055841226
61.682,0.22493335200000003,-0.536011392,10.12200084,0.023212879051524585,-0.0024434609527920616,0.05009094953223726
61.786,0.201004272,-0.512082312,10.251217872,0.0024434609527920616,-0.0158824961931484,0.04520402762665313
61.889,0.23929080000000003,-0.50251068,10.232074608000001,0.06963863715457375,-0.030543261909900768,0.01832595714594046
61.993,0.253648248,-0.42115180800000007,10.284718584000002,0.025656340004316644,-0.0317649923862968,0.048869219055841226
62.096,0.234504984,-0.44986670400000006,10.222502976,0.014660765716752368,-0.0317649923862968,0.0317649923862968
62.2,0.229719168,-0.507296496,10.136358288,0.05375614096142535,-0.009773843811168246,0.03298672286269283
62.303,0.272791512,-0.411580176,10.179430632,0.006108652381980153,-0.023212879051524585,0.03298672286269283
62.407,0.258434064,-0.416365992,10.24164624,-0.024434609527920613,-0.019547687622336492,0.04153883619746504
62.51,0.201004272,-0.5599404720000001,10.14592992,0.0635299847725936,-0.03665191429188092,0.04276056667386108
62.614,0.26321988,-0.497724864,10.294290216,0.014660765716752368,-0.039095375244672985,0.04153883619746504
62.717,0.201004272,-0.603012816,10.222502976,0.0158824961931484,-0.04153883619746504,0.035430183815484885
62.821,0.268005696,-0.459438336,10.24164624,0.039095375244672985,-0.013439035240356337,0.04153883619746504
62.924,0.258434064,-0.459438336,10.299076032,0.019547687622336492,-0.02076941809873252,0.048869219055841226
63.028,0.23929080000000003,-0.50251068,10.21771716,0.04153883619746504,-0.03420845333908886,0.023212879051524585
63.131,0.291934776,-0.49293904800000005,10.059785232000001,0.012217304763960306,-0.025656340004316644,0.024434609527920613
63.235,0.277577328,-0.545583024,10.26557532,0.006108652381980153,-0.026878070480712675,0.03420845333908886
63.338,0.272791512,-0.40679436,10.169858999999999,0.02199114857512855,-0.026878070480712675,0.028099800957108706
63.442,0.234504984,-0.47858160000000005,10.251217872,0.03420845333908886,-0.03298672286269283,0.03787364476827695
63.545,0.23929080000000003,-0.569512104,10.299076032,0.013439035240356337,-0.0158824961931484,0.039095375244672985
63.649,0.24407661600000002,-0.445080888,10.208145528000001,0.07330382858376185,-0.03787364476827695,0.025656340004316644
63.752,0.229719168,-0.44986670400000006,10.222502976,0.0317649923862968,-0.035430183815484885,0.035430183815484885
63.856,0.26321988,-0.469009968,10.236860424000001,0.30909779307490326,-0.04153883619746504,0.03665191429188092
63.959,0.272791512,-0.402008544,10.246432056,0.004886921905584123,-0.013439035240356337,0.048869219055841226
64.063,0.282363144,-0.392436912,10.26557532,0.0024434609527920616,-0.02076941809873252,0.04153883619746504
64.166,0.21057590400000004,-0.46422415200000006,10.198573896,-0.01832595714594046,-0.024434609527920613,0.04153883619746504
64.27,0.23929080000000003,-0.5216539440000001,10.279932768,0.024434609527920613,-0.02199114857512855,0.040317105721069016
64.374,0.196218456,-0.459438336,10.208145528000001,0.007330382858376184,-0.003665191429188092,0.05497787143782138
64.477,0.081358872,-0.540797208,10.38522072,-0.09040805525330627,0.030543261909900768,0.06475171524898962
64.581,0.081358872,-0.713086584,10.107643392,-0.20891591146372127,0.11362093430483085,0.05742133239061344
64.684,-0.325435488,-1.1198809440000002,9.64341924,-0.7916813661579204,0.24068090385001803,0.09529497715889039
64.788,-0.24407661600000002,-1.0576653360000001,10.299076032,0.05253441048502932,-0.01710422666954443,0.029321531433504737
64.891,-0.162717744,-1.1198809440000002,10.485722856,-0.03420845333908886,-0.019547687622336492,0.03665191429188092
64.995,-0.301506408,-0.9475915680000001,10.327790928,0.29688050576423547,-0.04153883619746504,-0.006108652381980153
65.098,-0.34936456800000004,-1.14859584,10.222502976,0.7269296683622233,-0.019547687622336492,-0.09407324668249435
65.202,-0.16750356000000002,-0.16750356000000002,10.346934192,0.4043927876870862,-0.026878070480712675,-0.019547687622336492
65.305,-0.177075192,-0.09093050400000001,10.203359712000001,0.025656340004316644,-0.07819075048934597,0.061086523819801536
65.409,-0.08614468800000001,-0.019143264,10.318219296,0.14538592669112765,-0.0635299847725936,0.03787364476827695
65.512,-0.081358872,0.014357448,10.198573896,-0.007330382858376184,-0.019547687622336492,0.039095375244672985
65.616,-0.14357448,-0.02392908,10.318219296,0.01710422666954443,-0.035430183815484885,0.040317105721069016
65.719,-0.129217032,-0.124431216,10.222502976,0.05253441048502932,-0.03787364476827695,0.03420845333908886
65.823,-0.110073768,-0.028714896,10.251217872,0.01832595714594046,-0.028099800957108706,0.0439822971502571
65.926,-0.157931928,-0.09571632,10.256003688000002,0.0158824961931484,-0.023212879051524585,0.0317649923862968
66.03,-0.148360296,-0.11964540000000001,10.232074608000001,0.0158824961931484,-0.012217304763960306,0.029321531433504737
66.133,-0.162717744,-0.08614468800000001,10.212931344000001,0.013439035240356337,-0.019547687622336492,0.04153883619746504
66.237,-0.18664682400000002,-0.138788664,10.284718584000002,0.014660765716752368,-0.02076941809873252,0.026878070480712675
66.34,-0.162717744,-0.134002848,10.246432056,0.01710422666954443,-0.02199114857512855,0.030543261909900768
66.444,-0.16750356000000002,-0.081358872,10.251217872,0.0158824961931484,-0.024434609527920613,0.03787364476827695
66.547,-0.18186100800000002,-0.16750356000000002,10.270361136,0.01710422666954443,-0.01710422666954443,0.029321531433504737
66.651,-0.148360296,-0.09093050400000001,10.24164624,0.0158824961931484,-0.023212879051524585,0.03787364476827695
66.754,-0.19143264,0.009571632,10.24164624,0.014660765716752368,-0.02199114857512855,0.05742133239061344
66.858,-0.14357448,-0.09571632,10.227288792000001,0.01710422666954443,-0.019547687622336492,0.039095375244672985
66.961,-0.19143264,-0.07178724,10.184216448,0.01710422666954443,-0.02199114857512855,0.030543261909900768
67.065,-0.19143264,-0.067001424,10.246432056,0.0158824961931484,-0.024434609527920613,0.0317649923862968
67.168,-0.229719168,-0.138788664,10.270361136,0.02199114857512855,-0.03298672286269283,0.04520402762665313
67.272,-0.157931928,-0.076573056,10.227288792000001,0.01710422666954443,-0.026878070480712675,0.039095375244672985
67.375,-0.19143264,-0.129217032,10.246432056,0.01710422666954443,-0.023212879051524585,0.03420845333908886
67.479,-0.081358872,-0.009571632,10.26557532,0.008552113334772215,-0.01832595714594046,0.06719517620178168
67.583,-0.18664682400000002,-0.081358872,10.270361136,0.0158824961931484,-0.019547687622336492,0.03298672286269283
